artist,title,mood,genre,album,tempo,energy,acousticness,danceability
The Futureheads,Decent Days And Nights,fear,indie,The Futureheads (new version),0.8343195266,92,11,53
The Garden,Call This  Now,anger,hard rock,Call This # Now,0.650887574,87,1,63
The Garden,Sneaky Devil,anger,hard rock,Kiss My Super Bowl Ring,0.8461538462,96,24,47
The Garden,AMPM Truck,anger,hard rock,Kiss My Super Bowl Ring,0.899408284,83,1,50
The Garden,Kiss My Super Bowl Ring,anger,hard rock,Kiss My Super Bowl Ring,0.8224852071,92,4,52
The Garden,Devour,anger,hard rock,haha,0.3668639053,45,10,82
The Garden,The King of Cutting Corners,anger,hard rock,Kiss My Super Bowl Ring,0.3964497041,94,3,56
The Gaslight Anthem,The Backseat,anger,hard rock,The '59 Sound,0.5621301775,88,0,53
The Gaslight Anthem,Bring It On,anger,hard rock,American Slang,0.550295858,90,0,56
The Gaslight Anthem,Aint That a Shame,anger,hard rock,Get Hurt (Deluxe),0.5976331361,75,2,58
The Gathering,My Electricity,anger,hard rock,How to Measure a Planet? (Deluxe Edition),0.6627218935,28,11,47
The Gathering,Marooned,anger,hard rock,Sleepy Buildings (A Semi-Acoustic Evening) [Live],0.550295858,46,18,54
The Genius Sex Poets,Whee In - TRASH ft. pH-1 English Translation,anger,hard rock,Absence of Mind,0.4674556213,88,20,22
The Get Up Kids,Dont Hate Me,joy,indie,Four Minute Mile,0.4852071006,48,2,40
The Get Up Kids,Stay Gold Ponyboy,joy,indie,Four Minute Mile,0.4201183432,82,0,27
The Get Up Kids,No Love,love,indie,Four Minute Mile,0.899408284,89,0,19
The Get Up Kids,Coming Clean,joy,indie,Four Minute Mile,0.4023668639,89,0,34
The Get Up Kids,Campfire Kansas,joy,indie,On a Wire,0.650887574,53,53,54
The Get Up Kids,Im Sorry,sadness,indie,Kicker,0.4319526627,86,2,38
The Get Up Kids,Mass Pike,sadness,indie,The EP's: Red Letter Day & Woodson,0.550295858,88,8,45
The Get Up Kids,Forgive and Forget,sadness,indie,Eudora,0.875739645,95,0,34
The Get Up Kids,Michelle with One L,joy,indie,Four Minute Mile,0.5798816568,69,0,33
The Get Up Kids,Overdue,sadness,indie,On a Wire,0.3372781065,71,10,53
The Get Up Kids,Better Half,joy,indie,Four Minute Mile,0.6863905325,61,11,38
The Get Up Kids,Shorty,joy,indie,Four Minute Mile,0.4733727811,82,0,29
The Get Up Kids,Fall Semester,joy,indie,Four Minute Mile,0.3431952663,56,0,32
The Get Up Kids,Like A Man Possessed,anger,hard rock,"Another Year On the Streets, Vol. 3",0.6272189349,44,7,56
The Get Up Kids,Maybe,sadness,indie,Maybe,0.7159763314,92,0,31
The Get Up Kids,Last Place You Look,fear,indie,Four Minute Mile,0.4023668639,81,0,39
The Giraffes,The Invasion,anger,hard rock,Ruled,0.3609467456,96,0,35
The Gits,Heres To Your Fuck,anger,hard rock,Frenching the Bully,0.5147928994,99,0,39
The Gits,Another Shot of Whiskey,anger,hard rock,Frenching the Bully,0.7396449704,98,0,39
The Gits,Bob Cousin O.,anger,hard rock,Enter: The Conquering Chicken,0.7278106509,91,0,46
The Glorious Sons,S.O.S. Sawed Off Shotgun,sadness,indie,Young Beauties and Fools,0.6923076923,96,0,57
The Glorious Sons,Everything Is Alright,joy,indie,Young Beauties and Fools,0.5798816568,72,0,56
The Glorious Sons,Josie,joy,indie,Young Beauties and Fools,0.6627218935,91,0,44
The Glorious Sons,Kill the Lights,anger,indie,Kill The Lights,0.2603550296,74,1,51
The Glorious Sons,Sometimes on a Sunday,fear,indie,Sometimes On A Sunday,0.426035503,72,3,59
The Glorious Sons,So Much Love to Give,anger,indie,Young Beauties and Fools,0.7869822485,80,0,49
The Glorious Sons,Thank You for Saying Goodbye,sadness,indie,Young Beauties and Fools,0.2366863905,61,51,51
The Glorious Sons,Pink Motel,sadness,indie,A War On Everything,0.4911242604,61,12,41
The Glorious Sons,My Poor Heart,sadness,indie,Young Beauties and Fools,0.8343195266,90,0,46
The Glorious Sons,Panic Attack,love,indie,A War On Everything,0.7159763314,96,0,46
The Glorious Sons,Hide My Love,sadness,indie,Young Beauties and Fools,0.6923076923,69,2,48
The Glorious Sons,Mama,anger,indie,The Union,0.8343195266,84,5,51
The Glorious Sons,White Noise,joy,indie,The Union,0.6449704142,92,0,55
The Glorious Sons,Heavy,sadness,indie,The Union,0.5562130178,86,0,57
The Glorious Sons,Closer to the Sky,sadness,indie,A War On Everything,0.3727810651,88,0,63
The Glorious Sons,Shapeless Art,joy,indie,Shapeless Art,0.6568047337,75,29,39
The Glorious Sons,My Blood,sadness,indie,Young Beauties and Fools,0.9112426036,98,0,40
The Glorious Sons,Godless Graceless and Young,joy,indie,Young Beauties and Fools,0.6686390533,96,0,55
The Glorious Sons,Lightning,joy,indie,The Union,0.5798816568,89,0,51
The Glorious Sons,Kingdom in My Heart,anger,indie,A War On Everything,0.2603550296,77,0,56
The Glorious Sons,Ruby,joy,indie,Shapeless Art,0.5976331361,77,31,55
The Glorious Sons,Amigo,joy,indie,The Union,0.4615384615,52,87,38
The Glorious Sons,A War On Everything,sadness,indie,A War On Everything,0.3727810651,88,0,63
The Glorious Sons,Come Down,sadness,indie,Young Beauties and Fools,0.5680473373,95,0,57
The Glorious Sons,The Ongoing Speculation Into The Death Of Rock And Roll,joy,indie,A War On Everything,0.8224852071,98,0,35
The Glorious Sons,The Union,sadness,indie,The Union,0.5562130178,86,0,57
The Glorious Sons,Gordie,anger,indie,The Union,0.550295858,78,3,44
The Glorious Sons,I Will Destroy the Void in You,sadness,indie,I Will Destroy The Void In You / Hold Steady,0.3313609467,82,5,61
The Glorious Sons,Spirit to Break,fear,indie,A War On Everything,0.6686390533,97,0,62
The Glorious Sons,A Funny Thing Happened,fear,indie,A War On Everything,0.6213017751,94,0,40
The Glorious Sons,Im On Your Side,sadness,indie,A War On Everything,0.5266272189,88,2,66
The Go! Team,Semicircle Song,love,indie,SEMICIRCLE,0.3609467456,72,14,54
The Go! Team,Mayday,sadness,indie,SEMICIRCLE,0.4556213018,94,0,56
The Go! Team,Apollo Throwdown,joy,indie,Apollo Throwdown (Remixes),0.4556213018,96,15,71
The Go! Team,Shes Got Guns,joy,indie,SEMICIRCLE,0.4082840237,91,0,59
The Go! Team,All the Way Live,joy,indie,SEMICIRCLE,0.4082840237,96,0,53
The Go! Team,Apollo Throwdown Star Slinger Remix,joy,indie,Apollo Throwdown (Remixes),0.4556213018,96,15,71
The Go! Team,If Theres One Thing You Should Know,sadness,indie,SEMICIRCLE,0.4082840237,92,0,43
The Go-Betweens,Bachelor Kisses,anger,hard rock,Spring Hill Fair,0.5147928994,52,6,64
The Goated Goats,Everything And Nothing At All,sadness,indie,Time Is Everything and Nothing at All (Deluxe Edition),0.3668639053,29,96,46
The Goo Goo Dolls,Dizzy,anger,hard rock,Dizzy up the Girl,0.7396449704,72,0,32
The Goo Goo Dolls,Big Machine,anger,hard rock,Gutterflower,0.4615384615,90,0,42
The Goo Goo Dolls,Autumn Leaves,anger,hard rock,Miracle Pill,0.2840236686,35,1,46
The Good Life,Album Of The Year,joy,indie,Album Of The Year,0.4082840237,63,22,39
The Good Life,Inmates,sadness,indie,Album Of The Year,0.5443786982,38,52,53
The Good Life,Youre Not You,sadness,indie,Album Of The Year,0.3609467456,25,37,49
The Good Life,The Modern Mary,sadness,indie,The Modern Mary,0.6153846154,77,28,43
The Good Life,Night and Day,sadness,indie,Album Of The Year,0.4970414201,29,66,38
The Good Life,Heartbroke,joy,indie,Help Wanted Nights,0.6449704142,51,31,65
The Good Life,Under a Honeymoon,joy,indie,Album Of The Year,0.3609467456,29,56,31
The Good Life,ORourkes 1:20 a.m.,anger,hard rock,Black Out,0.5976331361,70,57,41
The Good Life,Some Tragedy,anger,hard rock,Help Wanted Nights,0.6627218935,36,5,60
The Good Life,October Leaves,anger,hard rock,Album Of The Year,0.6213017751,40,7,38
The Greenhornes,There Is An End feat. Holly Golightly,fear,indie,Dual Mono,0.449704142,38,11,70
The Greenhornes,There Is an End,fear,indie,Dual Mono,0.449704142,38,11,70
The Gregory Brothers feat. Diana,Backin Up Song,joy,rock,Backin Up Song,0.3786982249,83,21,72
The Grey Area,Ogunfe,joy,electronic,The Grey Area,0.3313609467,61,36,56
The Growlers,Blood Of A Mutt,anger,hard rock,City Club,0.8520710059,55,0,28
The Growlers,Decoy  Face,anger,hard rock,Casual Acquaintances,0.4674556213,65,12,67
The Gun Club,Texas Serenade,anger,hard rock,Miami (Remastered 2020),0.7159763314,97,2,31
The Gun Club,Bad Indian,anger,hard rock,Miami (Remastered 2020),0.4792899408,96,0,51
The Halo Benders,Dont Touch My Bikini,joy,indie,God Don’t Make No Junk,0.5147928994,94,12,63
The Halo Benders,Virginia Reel Around the Fountain,anger,hard rock,The Rebels Not In,0.3195266272,90,0,40
The Harmakis,BEGE - Harman English Translation,anger,hard rock,Great TUT,0.2781065089,41,58,61
The Heavy,Put It on the Line Theme from Borderlands 3,anger,hard rock,Put It on the Line (Theme from Borderlands),0.3727810651,79,0,58
The Heavy,Cant Play Dead,anger,hard rock,The Glorious Dead,0.4319526627,82,0,60
The Heavy,The Big Bad Wolf,anger,hard rock,The Glorious Dead,0.3550295858,87,9,71
The Heavy,Same Ol,anger,hard rock,The Glorious Dead,0.2781065089,83,0,55
The Herd,77%,anger,hard rock,An Elefant Never Forgets,0.4082840237,77,10,64
The Herd,Scallops,anger,hard rock,The Herd,0.349112426,78,11,65
The Him,Nothing On Us,anger,hard rock,Nothing On Us,0.5562130178,73,12,60
The Hives,Told You So,anger,hard rock,Veni Vidi Vicious,0.6213017751,93,0,46
The Hold Steady,The Bear and the Maiden Fair,joy,indie,Game Of Thrones: Season 3 (Music from the HBO Series),0.5917159763,90,1,43
The Hold Steady,Entitlement Crew,sadness,indie,Thrashing Thru The Passion,0.6390532544,79,46,41
The Hold Steady,Spinners,joy,indie,Teeth Dreams,0.7455621302,96,0,43
The Hold Steady,Stevie Nix,joy,indie,Separation Sunday (Deluxe Version),0.2485207101,85,44,32
The Hold Steady,Constructive Summer,joy,indie,Stay Positive (Deluxe Edition),0.8224852071,94,37,15
The Hold Steady,Stay Positive,joy,indie,Stay Positive (Deluxe Edition),0.674556213,88,8,37
The Hold Steady,I Hope This Whole Thing Didnt Frighten You,fear,indie,Teeth Dreams,0.7278106509,97,0,46
The Hold Steady,Sequestered in Memphis,sadness,indie,Stay Positive (Deluxe Edition),0.6331360947,95,2,22
The Hold Steady,Denver Haircut,joy,indie,Thrashing Thru The Passion,0.7159763314,91,24,22
The Hold Steady,Lanyards,sadness,indie,Open Door Policy,0.5976331361,76,8,47
The Hold Steady,Family Farm,love,indie,Open Door Policy,0.7041420118,95,2,30
The Hold Steady,The Weekenders,surprise,indie,Heaven Is Whenever,0.573964497,86,0,42
The Hold Steady,Slapped Actress,anger,hard rock,Stay Positive (Deluxe Edition),0.4852071006,77,7,29
The Hold Steady,Chicago Seemed Tired Last Night,joy,indie,Separation Sunday (Deluxe Version),0.2485207101,83,15,42
The Hold Steady,Ask Her for Adderall,anger,hard rock,Stay Positive (Deluxe Edition),0.3727810651,86,1,28
The Hold Steady,Unpleasant Breakfast,sadness,indie,Open Door Policy,0.3727810651,73,3,40
The Hold Steady,Confusion in the Marketplace,joy,indie,Thrashing Thru The Passion,0.4437869822,67,29,54
The Hold Steady,Dont Let Me Explode,anger,hard rock,Separation Sunday (Deluxe Version),0.2366863905,56,8,47
The Hold Steady,Heavy Covenant,sadness,indie,Open Door Policy,0.5384615385,91,7,38
The Hold Steady,The Feelers,anger,hard rock,Open Door Policy,0.6627218935,71,5,33
The Hold Steady,T-Shirt Tux,joy,indie,Thrashing Thru The Passion,0.3195266272,73,6,27
The Hold Steady,Spices,joy,indie,Open Door Policy,0.5917159763,89,5,41
The Hold Steady,We Can Get Together,joy,indie,Heaven Is Whenever (Deluxe Version),0.6094674556,64,0,34
The Hold Steady,Esther,love,indie,Eureka b/w Esther,0.6035502959,80,65,43
The Hold Steady,Star 18,joy,indie,The Stove & The Toaster b/w Star 18,0.2958579882,95,1,37
The Hold Steady,Lord Im Discouraged,sadness,indie,Stay Positive (Deluxe Edition),0.3017751479,62,21,20
The Hold Steady,Blackout Sam,joy,indie,Thrashing Thru The Passion,0.3136094675,69,23,37
The Hold Steady,One for the Cutters,joy,indie,Stay Positive (Deluxe Edition),0.8106508876,87,30,23
The Hold Steady,Epaulets,sadness,indie,Thrashing Thru The Passion,0.3372781065,89,17,26
The Hold Steady,Yeah Sapphire,anger,hard rock,Stay Positive (Deluxe Edition),0.6627218935,95,4,19
The Hold Steady,Joke About Jamaica,sadness,indie,Stay Positive (Deluxe Edition),0.6568047337,90,16,26
The Hold Steady,You Did Good Kid,sadness,indie,Thrashing Thru The Passion,0.6094674556,86,18,32
The Hold Steady,The Stove  The Toaster,surprise,indie,Thrashing Thru The Passion,0.674556213,88,5,37
The Hold Steady,Magazines,surprise,indie,Stay Positive (Deluxe Edition),0.7041420118,87,8,20
The Hold Steady,Eureka,fear,indie,Eureka b/w Esther,0.2662721893,92,4,30
The Hold Steady,Both Crosses,joy,indie,Stay Positive (Deluxe Edition),0.7928994083,66,22,20
The Hold Steady,Two-Handed Handshake,anger,hard rock,Stay Positive (Deluxe Edition),0.5266272189,85,22,29
The Hold Steady,The Most Important Thing,joy,indie,Separation Sunday (Deluxe Version),0.2781065089,67,0,48
The Hold Steady,Riptown,anger,hard rock,Open Door Policy,0.550295858,93,17,59
The Hold Steady,Hurricane J,joy,indie,Heaven Is Whenever,0.5325443787,72,0,62
The Hold Steady,Traditional Village,joy,indie,Thrashing Thru The Passion,0.6804733728,82,4,33
The Hold Steady,Navy Sheets,joy,indie,Stay Positive (Deluxe Edition),0.674556213,90,1,19
The Hold Steady,Hanover Camera,fear,indie,Open Door Policy,0.5266272189,37,33,70
The Hold Steady,The Sweet Part of the City,love,indie,Heaven Is Whenever,0.550295858,85,4,53
The Hold Steady,212 Margarita,sadness,indie,Separation Sunday (Deluxe Version),0.5562130178,68,14,44
The Hold Steady,Cheyenne Sunrise,sadness,indie,Stay Positive (Deluxe Edition),0.5621301775,62,26,42
The Hold Steady,The Prior Procedure,fear,indie,Open Door Policy,0.550295858,86,2,44
The Hold Steady,Parade Days,sadness,indie,Open Door Policy,0.5621301775,62,29,45
The Hold Steady,Our Whole Lives,joy,indie,Heaven Is Whenever,0.6863905325,92,2,46
The Hollies,On a Carousel,anger,hard rock,Classic Hits,0.5325443787,71,20,57
The Hollies,Look Through Any Window,anger,hard rock,Special Collection,0.6272189349,77,7,49
The Hollies,Poison Ivy,anger,hard rock,"The Clarke, Hicks & Nash Years (The Complete Hollies April 1963 - October 1968)",0.6568047337,80,60,53
The Hollies,48 Hour Parole,anger,hard rock,Head out of Dreams (The Complete Hollies August 1973 - May 1988),0.5266272189,76,3,58
The Hollies,Burn Out,anger,hard rock,Head out of Dreams (The Complete Hollies August 1973 - May 1988),0.7100591716,89,27,57
The Hollies,It's You,anger,hard rock,For Certain Because... (Expanded Edition),0.4674556213,58,5,48
The Hollies,Say It Ain't So Jo,anger,hard rock,Head out of Dreams (The Complete Hollies August 1973 - May 1988),0.7159763314,41,79,34
The Hoosiers,Up to No Good,sadness,indie,The Secret Service,0.3076923077,26,91,57
The Hoosiers,Who Said Anything About Falling in Love?,joy,indie,The Illusion of Safety,0.2721893491,50,4,57
The Hoosiers,Runs in the Family,fear,indie,The Secret Service,0.5384615385,53,42,68
The Hoosiers,Live by the Ocean,joy,indie,The Illusion of Safety,0.6331360947,90,0,62
The Hoosiers,I Will Be King,love,indie,The Secret Service,0.6094674556,66,33,68
The Hoosiers,Choices,sadness,indie,The Illusion of Safety,0.5266272189,86,0,53
The Hoosiers,The Most Peculiar Day of Your Life,joy,indie,The Secret Service,0.6686390533,51,48,72
The Hoosiers,The Wheels Fell Off,fear,indie,The Secret Service,0.775147929,67,0,31
The Hooters,Johnny B,sadness,rock,Super Hits,0.3609467456,86,14,47
The Hooters,500 Miles,joy,rock,Super Hits,0.2603550296,73,55,53
The Hooters,Beat Up Guitar,joy,rock,Zig Zag,0.2721893491,60,47,48
The Hooters,Karla With A K,sadness,rock,Nervous Night,0.4201183432,73,30,53
The Horrible Crowes,Behold The Hurricane,sadness,rock,Elsie,0.4970414201,87,6,58
The Horrible Crowes,Blood Loss,sadness,rock,Live at The Troubadour,0.8934911243,46,23,28
The Horrible Crowes,Black Betty  the Moon,joy,rock,Elsie,0.4674556213,57,22,68
The Horrible Crowes,Crush,joy,rock,Elsie,0.5266272189,64,5,57
The Horrible Crowes,I Believe Jesus Brought Us Together,sadness,rock,Elsie,0.3786982249,43,57,73
The Horrible Crowes,Go Tell Everybody,joy,rock,Elsie,0.5621301775,80,8,51
The Horrible Crowes,Cherry Blossoms,sadness,rock,Elsie,0.4674556213,32,51,36
The Horrible Crowes,Aztec Priests Song,anger,hard rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,Blue Bloody Blues,sadness,rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,Boudicca,anger,hard rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,Cleopatra,joy,rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,George IV Solo,anger,hard rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,Joan Of Arc,anger,hard rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,Pachacuti,anger,hard rock,Elsie,0.3786982249,43,58,73
The Horrible Crowes,The Cowboy Song,joy,rock,Elsie,0.3786982249,43,58,73
The Hotelier,An Introduction to the Album,sadness,indie,"Home, Like Noplace Is There",0.4674556213,53,51,54
The Hotelier,Among the Wildflowers,anger,hard rock,"Home, Like Noplace Is There",0.2958579882,58,17,25
The Hotelier,Dendron,joy,indie,"Home, Like Noplace Is There",0.6153846154,75,0,36
The Hotelier,Housebroken,sadness,indie,"Home, Like Noplace Is There",0.5857988166,61,6,54
The Hotelier,In Framing,sadness,indie,"Home, Like Noplace Is There",0.5680473373,86,0,60
The Hotelier,The Scope of All of This Rebuilding,sadness,indie,"Home, Like Noplace Is There",0.8402366864,94,0,34
The Hotelier,Life in Drag,sadness,indie,"Home, Like Noplace Is There",0.8224852071,95,0,42
The Hotelier,Two Deliverances,fear,indie,Goodness,0.5266272189,74,0,56
The Hotelier,Discomfort Revisited,sadness,indie,"Home, Like Noplace Is There",0.6923076923,92,0,47
The Hotelier,Goodness Pt. 2,sadness,indie,Goodness,0.8047337278,69,0,54
The Hotelier,Soft Animal,joy,indie,Goodness,0.1656804734,34,59,47
The Hotelier,End of Reel,joy,indie,Goodness,0.4852071006,63,0,36
The Hotelier,Piano Player,joy,indie,Goodness,0.5562130178,89,0,57
The Hotelier,Settle the Scar,sadness,indie,Goodness,0.8698224852,64,0,39
The Hotelier,Opening Mail for My Grandmother,anger,hard rock,Goodness,0.4378698225,32,24,24
The Hotelier,Sun,joy,indie,Goodness,0.5562130178,68,0,58
The Hotelier,You in This Light,anger,hard rock,Goodness,0.5798816568,64,0,61
The Hotelier,Fear of Good,fear,indie,Goodness,0.426035503,8,94,54
The House of Love,Christine,sadness,indie,The House Of Love (2012 Deluxe Version),0.5798816568,70,0,41
The House of Love,Destroy The Heart,fear,indie,The House Of Love (2012 Deluxe Version),0.6686390533,88,0,42
The House of Love,Hope,sadness,indie,The House Of Love (2012 Deluxe Version),0.573964497,64,2,58
